Antecedent,Consequent,Support,Confidence,Lift
"AgeGroup=<=16, StudyTime=2-5 hrs",School=GP,0.23291139240506328,1.0,1.1318051575931232
"AgeGroup=<=16, G1Level=Medium",School=GP,0.22784810126582278,1.0,1.1318051575931232
"AgeGroup=<=16, G2Level=Medium",School=GP,0.22531645569620254,1.0,1.1318051575931232
"Activities=no, AgeGroup=<=16",School=GP,0.20506329113924052,1.0,1.1318051575931232
"Result=Pass, Sex=M",Failures=0,0.29873417721518986,0.8939393939393939,1.1317501942501942
"HigherEducation=yes, Result=Fail",FamilySupport=yes,0.20506329113924052,0.6923076923076923,1.1300063572790844
StudyTime=<2 hrs,Romantic=no,0.2,0.7523809523809525,1.1300018106101757
"G1Level=Medium, Internet=yes",Failures=0,0.3569620253164557,0.8924050632911392,1.1298076923076923
AgeGroup=17-18,"Failures=0, SchoolSupport=no",0.35443037974683544,0.7777777777777778,1.1294934640522876
"AgeGroup=<=16, G1Level=Medium",Address=U,0.2,0.8777777777777779,1.129388346000724
"FamilySize=GT3, Result=Pass",Failures=0,0.4177215189873418,0.8918918918918919,1.1291580041580043
"HigherEducation=yes, Result=Pass",Failures=0,0.5822784810126582,0.8914728682170542,1.1286275094414628
Failures=0,"HigherEducation=yes, Result=Pass",0.5822784810126582,0.7371794871794872,1.1286275094414628
Sex=F,"FamilySupport=yes, HigherEducation=yes",0.3518987341772152,0.6682692307692307,1.1280613083497697
"Result=Pass, StudyTime=2-5 hrs",Failures=0,0.28860759493670884,0.8906249999999999,1.1275540865384615
"AgeGroup=<=16, Internet=yes",Address=U,0.3569620253164557,0.8757763975155279,1.1268132801909887
"AgeGroup=<=16, FamilySupport=yes",Romantic=no,0.23544303797468355,0.75,1.126425855513308
"Address=U, Failures=0",Result=Pass,0.4759493670886076,0.7550200803212851,1.1254072895355003
Result=Pass,"Address=U, Failures=0",0.4759493670886076,0.7094339622641509,1.1254072895355003
"AgeGroup=<=16, G1Level=Medium",Failures=0,0.20253164556962025,0.888888888888889,1.1253561253561255
"Absences=Medium, Result=Pass",Failures=0,0.2430379746835443,0.8888888888888888,1.1253561253561253
"AgeGroup=<=16, Failures=0",Address=U,0.3518987341772152,0.8742138364779874,1.124802818921189
"Address=U, Sex=F",FamilySupport=yes,0.28607594936708863,0.6890243902439025,1.1246472485386012
"Absences=Low, FamilySize=GT3",FamilySupport=yes,0.23544303797468355,0.6888888888888889,1.1244260789715335
"AgeGroup=<=16, HigherEducation=yes",Romantic=no,0.3468354430379747,0.7486338797814207,1.1243740779987117
Result=Pass,"Failures=0, HigherEducation=yes",0.5822784810126582,0.8679245283018867,1.1240334055057222
"Failures=0, HigherEducation=yes",Result=Pass,0.5822784810126582,0.7540983606557377,1.1240334055057222
"FamilySize=GT3, G1Level=Medium",Failures=0,0.29873417721518986,0.8872180451127819,1.1232407942934257
AgeGroup=<=16,Romantic=no,0.3518987341772152,0.7473118279569892,1.1223884868555543
"AgeGroup=<=16, School=GP",Romantic=no,0.3518987341772152,0.7473118279569892,1.1223884868555543
"Address=U, FamilySupport=no",Result=Pass,0.22278481012658227,0.752136752136752,1.1211094984679888
"Absences=Medium, Internet=yes",Result=Pass,0.23037974683544304,0.7520661157024793,1.121004210198035
"AgeGroup=<=16, FamilySize=GT3",Result=Pass,0.2607594936708861,0.7518248175182481,1.120644539319653
"Address=U, G1Level=Medium",Failures=0,0.33164556962025316,0.8851351351351351,1.1206037768537769
"FamilySupport=yes, G2Level=Medium",Failures=0,0.25316455696202533,0.8849557522123893,1.1203766734740186
"AgeGroup=<=16, Romantic=no",Failures=0,0.31139240506329113,0.8848920863309353,1.1202960708356393
"AgeGroup=<=16, Internet=yes",Result=Pass,0.30632911392405066,0.751552795031056,1.1202390718387438
G1Level=Medium,"Failures=0, SchoolSupport=no",0.3670886075949367,0.7712765957446809,1.120052409261577
"AgeGroup=17-18, G2Level=Medium",SchoolSupport=no,0.2,0.9753086419753086,1.1199038185472294
"G2Level=Medium, Romantic=no",Failures=0,0.2708860759493671,0.884297520661157,1.1195433354524262
AgeGroup=<=16,"HigherEducation=yes, Result=Pass",0.34430379746835443,0.7311827956989247,1.1194465282987414
"Absences=Low, AgeGroup=<=16",Address=U,0.22025316455696203,0.87,1.1193811074918567
"Activities=yes, AgeGroup=<=16",FamilySupport=yes,0.18227848101265823,0.6857142857142858,1.1192443919716648
"AgeGroup=<=16, Sex=F",Address=U,0.20253164556962025,0.8695652173913043,1.118821696643535
"Activities=no, Result=Pass",Failures=0,0.28860759493670884,0.883720930232558,1.1188133571854502
"AgeGroup=17-18, FamilySupport=no",SchoolSupport=no,0.18734177215189873,0.9736842105263158,1.1180385556915546
Result=Pass,Failures=0,0.5924050632911393,0.8830188679245283,1.1179245283018868
Failures=0,Result=Pass,0.5924050632911393,0.7500000000000001,1.1179245283018868
G1Level=Medium,"Failures=0, Internet=yes",0.3569620253164557,0.7500000000000001,1.1179245283018868
"AgeGroup=<=16, Sex=M",Failures=0,0.21012658227848102,0.8829787234042554,1.1178737043098748
"Activities=yes, G1Level=Medium",Failures=0,0.21012658227848102,0.8829787234042554,1.1178737043098748
"Absences=Low, AgeGroup=17-18",SchoolSupport=no,0.1848101265822785,0.9733333333333334,1.1176356589147287
"G1Level=Medium, Result=Pass",Failures=0,0.3620253164556962,0.882716049382716,1.1175411522633745
"Absences=Low, Result=Pass",Romantic=no,0.22784810126582278,0.743801652892562,1.117116550922289
"Activities=yes, Result=Pass",Failures=0,0.3037974683544304,0.8823529411764706,1.117081447963801
"Result=Pass, School=GP",Failures=0,0.5265822784810127,0.8813559322033899,1.1158192090395482
"G1Level=Medium, Romantic=no",Failures=0,0.26329113924050634,0.8813559322033899,1.1158192090395482
Failures=0,"Result=Pass, School=GP",0.5265822784810127,0.6666666666666667,1.1158192090395482
"AgeGroup=17-18, Sex=F",Failures=0,0.22531645569620254,0.8811881188118813,1.1156067529829907
"FamilySupport=yes, G2Level=Low",FamilySize=GT3,0.1848101265822785,0.7934782608695653,1.1153875909020579
Sex=F,FamilySupport=yes,0.3594936708860759,0.6826923076923076,1.114311824539097
"Absences=Low, AgeGroup=<=16",Failures=0,0.22278481012658227,0.8799999999999999,1.114102564102564
"Romantic=no, StudyTime=2-5 hrs",FamilySupport=yes,0.21772151898734177,0.6825396825396826,1.114062704971796
"G2Level=Low, School=GP",FamilySupport=yes,0.21772151898734177,0.6825396825396826,1.114062704971796
AgeGroup=<=16,"Failures=0, Internet=yes",0.3518987341772152,0.7473118279569892,1.113917630350984
"G1Level=Low, HigherEducation=yes",FamilySupport=yes,0.22278481012658227,0.6821705426356589,1.113460183227625
"Address=U, Sex=M",Romantic=no,0.2683544303797468,0.7412587412587412,1.1132973490387938
AgeGroup=<=16,"Address=U, Internet=yes",0.3569620253164557,0.7580645161290323,1.1131430627173522
"Absences=Medium, HigherEducation=yes",Result=Pass,0.2683544303797468,0.7464788732394366,1.1126760563380282
"HigherEducation=yes, Sex=F",FamilySupport=yes,0.3518987341772152,0.6813725490196079,1.1121576729865499
"G1Level=Medium, HigherEducation=yes",Failures=0,0.40253164556962023,0.8784530386740331,1.1121440713982151
Absences=Medium,"HigherEducation=yes, Result=Pass",0.2683544303797468,0.7260273972602739,1.1115535733248378
"G1Level=Medium, Sex=F",Failures=0,0.21772151898734177,0.8775510204081632,1.1110020931449502
"Internet=yes, StudyTime=2-5 hrs",Address=U,0.3518987341772152,0.8633540372670807,1.110830113096081
"FamilySize=LE3, Internet=yes",Address=U,0.20759493670886076,0.8631578947368421,1.1105777472998457
"FamilySupport=no, HigherEducation=yes",Result=Pass,0.26582278481012656,0.7446808510638296,1.1099959855479724
Absences=Medium,"Failures=0, Result=Pass",0.2430379746835443,0.6575342465753424,1.1099402880224796
"AgeGroup=<=16, Failures=0",FamilySupport=yes,0.27341772151898736,0.679245283018868,1.1086854826134416
"Address=U, G1Level=Low",FamilySupport=yes,0.18227848101265823,0.679245283018868,1.1086854826134416
"Address=U, G2Level=Low",FamilySupport=yes,0.18227848101265823,0.679245283018868,1.1086854826134416
"FamilySupport=no, Sex=M",SchoolSupport=no,0.21265822784810126,0.9655172413793103,1.1086607858861266
"AgeGroup=17-18, Result=Pass",SchoolSupport=no,0.27848101265822783,0.9649122807017544,1.10796613627091
"Failures=0, FamilySize=GT3",Result=Pass,0.4177215189873418,0.7432432432432432,1.1078531361550228
"AgeGroup=<=16, HigherEducation=yes",Result=Pass,0.34430379746835443,0.7431693989071038,1.1077430662954943
"FamilySize=GT3, FamilySupport=no",Romantic=no,0.1848101265822785,0.7373737373737375,1.1074624572723433
Result=Pass,"Failures=0, School=GP",0.5265822784810127,0.7849056603773585,1.107277628032345
"Failures=0, School=GP",Result=Pass,0.5265822784810127,0.7428571428571429,1.107277628032345
AgeGroup=<=16,"FamilySupport=yes, HigherEducation=yes",0.30886075949367087,0.6559139784946236,1.1072052201084457
AgeGroup=<=16,Address=U,0.4050632911392405,0.8602150537634409,1.106791355819411
"AgeGroup=<=16, School=GP",Address=U,0.4050632911392405,0.8602150537634409,1.106791355819411
"HigherEducation=yes, Sex=M",Romantic=no,0.3189873417721519,0.7368421052631579,1.1066639983990394
"Activities=no, G2Level=Medium",Failures=0,0.19240506329113924,0.8735632183908045,1.1059534335396404
AgeGroup=<=16,Result=Pass,0.3493670886075949,0.7419354838709676,1.105903834449178
"AgeGroup=<=16, School=GP",Result=Pass,0.3493670886075949,0.7419354838709676,1.105903834449178
"G1Level=Medium, SchoolSupport=no",Failures=0,0.3670886075949367,0.8734939759036144,1.1058657707754094
"AgeGroup=17-18, Romantic=no",SchoolSupport=no,0.26329113924050634,0.962962962962963,1.1057278208441
"FamilySupport=no, Internet=yes",Result=Pass,0.22531645569620254,0.7416666666666667,1.1055031446540882
G1Level=Medium,"Address=U, Failures=0",0.33164556962025316,0.6968085106382979,1.105378962659147
"Failures=0, StudyTime=2-5 hrs",FamilySupport=yes,0.2708860759493671,0.6772151898734177,1.1053719008264462
"Absences=Low, Internet=yes",Address=U,0.3240506329113924,0.8590604026845637,1.1053057298384452
"Absences=Medium, School=GP",Failures=0,0.27848101265822783,0.873015873015873,1.1052604802604802
Sex=M,"Result=Pass, SchoolSupport=no",0.3139240506329114,0.6631016042780749,1.1051693404634582
"G1Level=Medium, School=GP",Failures=0,0.36455696202531646,0.8727272727272727,1.1048951048951048
"Address=U, Sex=M",Result=Pass,0.2683544303797468,0.7412587412587412,1.1048951048951048
"Absences=Medium, Romantic=no",Failures=0,0.22531645569620254,0.8725490196078433,1.1046694318753143
"AgeGroup=17-18, Sex=M",SchoolSupport=no,0.19240506329113924,0.9620253164556961,1.1046511627906976
"Sex=F, StudyTime=2-5 hrs",Address=U,0.24556962025316456,0.8584070796460176,1.1044651350494363
G1Level=Medium,Failures=0,0.4151898734177215,0.8723404255319149,1.104405346426623
"FamilySupport=no, Internet=yes",Address=U,0.2607594936708861,0.8583333333333333,1.104370249728556
"Result=Pass, Sex=F",Failures=0,0.2936708860759494,0.8721804511278195,1.1042028147291305
"Activities=yes, Failures=0",Result=Pass,0.3037974683544304,0.7407407407407407,1.1041229909154437
"Absences=Medium, Address=U",Result=Pass,0.20253164556962025,0.7407407407407407,1.1041229909154437
"School=GP, StudyTime=2-5 hrs",Address=U,0.3822784810126582,0.8579545454545454,1.1038828842167603
"AgeGroup=<=16, HigherEducation=yes",Address=U,0.39746835443037976,0.8579234972677595,1.10384293622399
"Result=Pass, Sex=M",Romantic=no,0.24556962025316456,0.7348484848484849,1.1036697776241502
"FamilySupport=yes, G1Level=Low",FamilySize=GT3,0.1848101265822785,0.7849462365591399,1.1033941759461219
"Absences=Low, AgeGroup=<=16",Result=Pass,0.18734177215189873,0.74,1.1030188679245283
"AgeGroup=<=16, FamilySupport=yes",Failures=0,0.27341772151898736,0.8709677419354839,1.1026674937965262
Absences=Medium,Result=Pass,0.27341772151898736,0.7397260273972602,1.1026104936676142
"Absences=Medium, FamilySupport=yes",Failures=0,0.18734177215189873,0.8705882352941177,1.102187028657617
"AgeGroup=17-18, Internet=yes",SchoolSupport=no,0.3594936708860759,0.9594594594594594,1.1017049025769956
"G2Level=Medium, Internet=yes",Failures=0,0.3392405063291139,0.87012987012987,1.1016067266067264
"FamilySize=LE3, School=GP",Address=U,0.21012658227848102,0.8556701030927836,1.100943617985829
"G1Level=Medium, StudyTime=2-5 hrs",Failures=0,0.20253164556962025,0.8695652173913043,1.100891861761427
"SchoolSupport=no, Sex=F",FamilySupport=yes,0.2936708860759494,0.6744186046511629,1.1008072266000386
"AgeGroup=<=16, Internet=yes",Romantic=no,0.29873417721518986,0.732919254658385,1.1007722646009965
Absences=Medium,"Result=Pass, School=GP",0.2430379746835443,0.6575342465753424,1.1005340143951707
"Internet=yes, School=GP",Address=U,0.6430379746835443,0.8552188552188552,1.1003630221871263
Address=U,"Internet=yes, School=GP",0.6430379746835443,0.8273615635179152,1.1003630221871263
"AgeGroup=<=16, SchoolSupport=no",Failures=0,0.3189873417721519,0.8689655172413793,1.1001326259946949
"Activities=no, AgeGroup=17-18",SchoolSupport=no,0.23037974683544304,0.9578947368421052,1.099908200734394
"Address=U, AgeGroup=<=16",Failures=0,0.3518987341772152,0.86875,1.0998597756410258
"Address=U, Sex=M",Internet=yes,0.33164556962025316,0.916083916083916,1.0998575892192912
"FamilySupport=no, Romantic=no",Result=Pass,0.19240506329113924,0.7378640776699029,1.099835134640044
"AgeGroup=<=16, FamilySize=GT3",Failures=0,0.3012658227848101,0.8686131386861313,1.0996865057084035
"Address=U, G2Level=Medium",Failures=0,0.31645569620253167,0.8680555555555556,1.0989805911680912
"FamilySupport=yes, Sex=F",FamilySize=GT3,0.2810126582278481,0.7816901408450705,1.0988171018996542
"Absences=Medium, Address=U",Romantic=no,0.2,0.7314814814814815,1.0986128714265597
"Activities=no, School=GP",Address=U,0.35443037974683544,0.8536585365853658,1.0983554460951774
"HigherEducation=yes, Sex=M",Result=Pass,0.3189873417721519,0.7368421052631579,1.0983118172790465
"FamilySupport=yes, Romantic=yes",Internet=yes,0.189873417721519,0.9146341463414634,1.0981169842093559
G2Level=Medium,"Failures=0, Internet=yes",0.3392405063291139,0.7362637362637362,1.0974497200912294
"G1Level=Medium, Sex=M",Failures=0,0.19746835443037974,0.8666666666666667,1.0972222222222223
"Absences=Medium, School=GP",Romantic=no,0.23291139240506328,0.7301587301587302,1.0966262297060778
"FamilySize=GT3, StudyTime=2-5 hrs",FamilySupport=yes,0.22278481012658227,0.6717557251908397,1.0964607911172797
"Absences=Low, AgeGroup=<=16",FamilySize=GT3,0.19746835443037974,0.7799999999999999,1.0964412811387898
"Absences=Low, AgeGroup=<=16",Romantic=no,0.1848101265822785,0.73,1.0963878326996197
"AgeGroup=<=16, FamilySize=GT3",Romantic=no,0.25316455696202533,0.7299270072992701,1.096278204879132
"AgeGroup=17-18, G1Level=Medium",SchoolSupport=no,0.21265822784810126,0.9545454545454546,1.0960623678646935
"FamilySize=LE3, HigherEducation=yes",Address=U,0.23291139240506328,0.8518518518518517,1.0960308843044997
StudyTime=<2 hrs,"HigherEducation=yes, Romantic=no",0.18734177215189873,0.7047619047619048,1.0959880014998127
Absences=Medium,"Result=Pass, SchoolSupport=no",0.2430379746835443,0.6575342465753424,1.095890410958904
"Absences=Low, Internet=yes",FamilySupport=yes,0.25316455696202533,0.6711409395973155,1.0954573187642132
"AgeGroup=<=16, G2Level=Medium",Failures=0,0.1949367088607595,0.8651685393258427,1.0953255545952176
G1Level=Medium,"Failures=0, HigherEducation=yes",0.40253164556962023,0.8457446808510638,1.0953086850366236
"Failures=0, Sex=M",Romantic=no,0.26582278481012656,0.7291666666666666,1.095136248415716
"FamilySize=GT3, Internet=yes",FamilySupport=yes,0.39746835443037976,0.6709401709401709,1.0951296178568903
"AgeGroup=<=16, Sex=M",Address=U,0.20253164556962025,0.851063829787234,1.0950169796936724
"AgeGroup=<=16, Internet=yes",FamilySupport=yes,0.27341772151898736,0.6708074534161491,1.0949129921461938
Romantic=yes,"Internet=yes, SchoolSupport=no",0.26582278481012656,0.7954545454545454,1.0947893569844789
"AgeGroup=17-18, Failures=0",SchoolSupport=no,0.35443037974683544,0.9523809523809524,1.093576965669989
"FamilySize=GT3, Sex=M",Romantic=no,0.23037974683544304,0.728,1.093384030418251
"AgeGroup=17-18, HigherEducation=yes",SchoolSupport=no,0.40253164556962023,0.9520958083832335,1.0932495474167943
AgeGroup=<=16,"Failures=0, HigherEducation=yes",0.39746835443037976,0.8440860215053764,1.0931605852282744
"Activities=yes, Sex=M",Result=Pass,0.1949367088607595,0.7333333333333335,1.0930817610062895
"AgeGroup=<=16, Internet=yes",Failures=0,0.3518987341772152,0.8633540372670807,1.0930283484631311
"FamilySupport=yes, Sex=M",Internet=yes,0.23037974683544304,0.9099999999999999,1.0925531914893616
"FamilySize=LE3, SchoolSupport=no",Result=Pass,0.18734177215189873,0.7326732673267328,1.0920978890341866
"AgeGroup=<=16, Romantic=no",FamilySupport=yes,0.23544303797468355,0.6690647482014389,1.0920684939651584
"Activities=no, Internet=yes",Address=U,0.3392405063291139,0.8481012658227847,1.0912052117263842
"Activities=no, G1Level=Medium",Failures=0,0.20506329113924052,0.8617021276595745,1.0909369885433717
AgeGroup=17-18,SchoolSupport=no,0.43291139240506327,0.95,1.090843023255814
"G1Level=Medium, G2Level=Medium",Failures=0,0.3139240506329114,0.8611111111111112,1.0901887464387465
"Absences=Medium, Address=U",Failures=0,0.23544303797468355,0.861111111111111,1.0901887464387463
"G2Level=Medium, SchoolSupport=no",Failures=0,0.34430379746835443,0.860759493670886,1.0897435897435896
G2Level=Medium,"Address=U, Failures=0",0.31645569620253167,0.6868131868131868,1.0895229268723243
"Romantic=no, Sex=F",Failures=0,0.2810126582278481,0.8604651162790697,1.0893709004174121
"G2Level=Medium, Sex=M",Failures=0,0.18734177215189873,0.8604651162790697,1.0893709004174121
"Absences=Low, HigherEducation=yes",Failures=0,0.3721518987341772,0.8596491228070176,1.0883378317588843
"AgeGroup=<=16, FamilySupport=yes",FamilySize=GT3,0.2430379746835443,0.7741935483870968,1.088279187234531
FamilySupport=yes,"FamilySize=GT3, School=GP",0.4253164556962025,0.6942148760330578,1.0881542699724518
"FamilySize=GT3, School=GP",FamilySupport=yes,0.4253164556962025,0.6666666666666667,1.0881542699724518
"G2Level=Low, Internet=yes",FamilySupport=yes,0.19240506329113924,0.6666666666666667,1.0881542699724518
"Address=U, FamilySize=GT3",FamilySupport=yes,0.3594936708860759,0.6666666666666666,1.0881542699724516
AgeGroup=<=16,FamilySupport=yes,0.3139240506329114,0.6666666666666666,1.0881542699724516
"AgeGroup=<=16, School=GP",FamilySupport=yes,0.3139240506329114,0.6666666666666666,1.0881542699724516
"AgeGroup=<=16, HigherEducation=yes",FamilySupport=yes,0.30886075949367087,0.6666666666666666,1.0881542699724516
